,airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
99514,Indigo,Bangalore,Afternoon,one,Evening,Mumbai,Economy,4.92,32,3153
102818,Indigo,Bangalore,Afternoon,one,Evening,Kolkata,Economy,6.17,1,21296
8066,Vistara,Delhi,Evening,one,Night,Mumbai,Economy,5.83,40,6296
252724,Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,48,67004
11837,Air_India,Delhi,Evening,one,Afternoon,Bangalore,Economy,23.17,11,11783
80135,Air_India,Mumbai,Evening,one,Evening,Chennai,Economy,24.0,22,4417
74413,GO_FIRST,Mumbai,Night,one,Morning,Hyderabad,Economy,12.25,30,3916
246651,Air_India,Bangalore,Early_Morning,one,Morning,Delhi,Business,25.42,25,35554
102660,Vistara,Bangalore,Evening,one,Morning,Mumbai,Economy,14.08,49,4491
125593,Vistara,Kolkata,Morning,one,Night,Delhi,Economy,10.25,38,6723
52228,GO_FIRST,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,47,2339
238239,Vistara,Mumbai,Evening,one,Morning,Hyderabad,Business,16.08,5,75709
141562,GO_FIRST,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,14.75,43,6109
255091,Vistara,Bangalore,Evening,one,Morning,Kolkata,Business,15.75,36,60508
120261,Air_India,Kolkata,Morning,one,Night,Delhi,Economy,10.75,6,13944
142018,Air_India,Kolkata,Night,two_or_more,Afternoon,Bangalore,Economy,15.58,46,7474
278833,Air_India,Hyderabad,Afternoon,one,Afternoon,Mumbai,Business,23.67,27,29954
162318,Air_India,Hyderabad,Evening,one,Morning,Mumbai,Economy,19.0,28,4363
102923,GO_FIRST,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,14.25,3,5177
16271,Indigo,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.17,32,4007
237793,Air_India,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.0,47,49725
32129,Vistara,Delhi,Afternoon,one,Early_Morning,Hyderabad,Economy,19.0,27,5772
270351,Air_India,Kolkata,Night,one,Evening,Hyderabad,Business,22.83,4,52063
160487,Vistara,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,5.75,16,9178
202785,Indigo,Chennai,Evening,one,Night,Hyderabad,Economy,6.75,4,5352
183308,Indigo,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.83,23,3093
130046,GO_FIRST,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,9.58,18,5888
188771,Vistara,Chennai,Early_Morning,one,Afternoon,Mumbai,Economy,7.08,12,11069
46462,Vistara,Mumbai,Evening,zero,Night,Delhi,Economy,2.17,20,2339
149333,Vistara,Kolkata,Morning,one,Night,Chennai,Economy,10.0,16,8004
273055,Vistara,Kolkata,Morning,one,Night,Chennai,Business,10.0,12,55983
255387,Vistara,Bangalore,Morning,one,Evening,Kolkata,Business,7.33,41,51817
180215,Vistara,Hyderabad,Morning,one,Night,Chennai,Economy,10.17,46,4359
156035,AirAsia,Hyderabad,Afternoon,one,Night,Delhi,Economy,7.92,31,2228
65265,Indigo,Mumbai,Morning,one,Evening,Kolkata,Economy,6.17,22,17231
278652,Air_India,Hyderabad,Evening,one,Morning,Mumbai,Business,19.0,24,45883
180443,Air_India,Hyderabad,Night,zero,Night,Chennai,Economy,1.33,49,2080
11952,SpiceJet,Delhi,Evening,one,Morning,Bangalore,Economy,16.67,12,7740
177174,Vistara,Hyderabad,Night,one,Morning,Chennai,Economy,11.25,13,8776
236086,Vistara,Mumbai,Afternoon,zero,Evening,Kolkata,Business,2.83,26,31436
91293,Vistara,Bangalore,Evening,one,Afternoon,Delhi,Economy,19.75,37,3811
131775,GO_FIRST,Kolkata,Morning,one,Night,Mumbai,Economy,11.83,28,5507
190305,Air_India,Chennai,Afternoon,one,Afternoon,Mumbai,Economy,26.58,23,5148
269126,Air_India,Kolkata,Afternoon,one,Late_Night,Bangalore,Business,8.67,31,60978
139600,GO_FIRST,Kolkata,Night,one,Afternoon,Bangalore,Economy,15.0,30,6488
273961,Vistara,Kolkata,Evening,one,Evening,Chennai,Business,26.33,32,55502
32529,Vistara,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,30,5549
207444,Air_India,Delhi,Evening,one,Evening,Mumbai,Business,23.92,9,37900
40493,GO_FIRST,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.0,34,4896
184400,AirAsia,Chennai,Evening,one,Morning,Delhi,Economy,17.83,30,2477
105947,Vistara,Bangalore,Early_Morning,one,Evening,Kolkata,Economy,10.08,24,8322
288758,Air_India,Chennai,Afternoon,one,Night,Delhi,Business,5.5,22,45185
30042,AirAsia,Delhi,Afternoon,one,Night,Hyderabad,Economy,9.08,12,10680
222705,Air_India,Delhi,Evening,one,Early_Morning,Chennai,Business,13.33,15,45257
151689,Indigo,Kolkata,Morning,one,Evening,Chennai,Economy,7.67,40,3015
16596,Indigo,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.92,33,4500
136699,GO_FIRST,Kolkata,Morning,one,Evening,Bangalore,Economy,7.83,11,6488
52390,Air_India,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.67,47,5915
133839,Vistara,Kolkata,Early_Morning,one,Night,Mumbai,Economy,12.92,39,6711
245942,Air_India,Bangalore,Afternoon,one,Night,Delhi,Business,8.08,16,45435
200679,Vistara,Chennai,Early_Morning,one,Evening,Kolkata,Economy,9.83,30,8394
123551,GO_FIRST,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.5,26,6324
279992,Vistara,Hyderabad,Afternoon,one,Night,Mumbai,Business,6.67,44,60555
46520,SpiceJet,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.25,20,2614
114398,Vistara,Bangalore,Afternoon,two_or_more,Night,Hyderabad,Economy,34.17,40,8140
198022,Vistara,Chennai,Night,one,Evening,Kolkata,Economy,21.58,4,18209
129911,Vistara,Kolkata,Evening,zero,Night,Mumbai,Economy,2.75,17,9324
204797,Vistara,Chennai,Morning,two_or_more,Night,Hyderabad,Economy,11.17,28,6015
224612,Vistara,Delhi,Evening,one,Night,Chennai,Business,6.33,44,53512
221265,Vistara,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,39,51697
29649,Air_India,Delhi,Evening,one,Night,Hyderabad,Economy,27.08,9,10828
61802,Air_India,Mumbai,Early_Morning,one,Night,Kolkata,Economy,14.33,3,12348
53383,SpiceJet,Mumbai,Afternoon,one,Morning,Bangalore,Economy,17.5,5,9199
204237,Indigo,Chennai,Morning,one,Afternoon,Hyderabad,Economy,4.83,20,4202
237769,Vistara,Mumbai,Early_Morning,zero,Morning,Kolkata,Business,2.67,47,31436
31374,Vistara,Delhi,Morning,one,Night,Hyderabad,Economy,11.83,22,5761
197009,SpiceJet,Chennai,Morning,zero,Morning,Bangalore,Economy,1.33,41,1444
115968,Vistara,Bangalore,Morning,one,Night,Chennai,Economy,13.58,7,9866
149757,Vistara,Kolkata,Evening,one,Night,Chennai,Economy,5.5,20,7687
122344,GO_FIRST,Kolkata,Evening,one,Night,Delhi,Economy,7.08,19,6488
7414,Vistara,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,37,6296
23922,Air_India,Delhi,Evening,one,Afternoon,Kolkata,Economy,19.42,23,4426
150869,Vistara,Kolkata,Evening,one,Morning,Chennai,Economy,18.25,31,7687
159629,GO_FIRST,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.75,11,4452
62140,Indigo,Mumbai,Morning,one,Night,Kolkata,Economy,12.25,5,13188
222460,Vistara,Delhi,Morning,one,Evening,Chennai,Business,8.25,11,52392
247031,Vistara,Bangalore,Morning,one,Night,Delhi,Business,12.17,29,57081
162316,Air_India,Hyderabad,Evening,one,Morning,Mumbai,Economy,16.83,28,4363
93993,GO_FIRST,Bangalore,Morning,one,Afternoon,Delhi,Economy,5.58,49,5696
17939,SpiceJet,Delhi,Morning,one,Morning,Bangalore,Economy,21.0,39,6427
29686,Air_India,Delhi,Evening,one,Evening,Hyderabad,Economy,25.67,9,14355
261637,Air_India,Kolkata,Evening,one,Evening,Delhi,Business,26.58,8,48079
194176,Vistara,Chennai,Afternoon,one,Evening,Bangalore,Economy,5.25,7,9105
146338,Indigo,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.58,35,5070
159315,Vistara,Hyderabad,Morning,one,Night,Mumbai,Economy,11.67,8,10783
159812,Air_India,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,13.5,12,7774
161749,Air_India,Hyderabad,Evening,two_or_more,Evening,Mumbai,Economy,23.83,24,7496
40589,Indigo,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.58,35,3996
98880,Vistara,Bangalore,Morning,one,Night,Mumbai,Economy,11.5,28,7212
265213,Vistara,Kolkata,Afternoon,one,Night,Mumbai,Business,5.92,19,64831
41283,Air_India,Delhi,Morning,one,Early_Morning,Chennai,Economy,22.33,39,3988
295398,Air_India,Chennai,Early_Morning,one,Evening,Bangalore,Business,12.17,40,43729
202056,AirAsia,Chennai,Evening,one,Night,Kolkata,Economy,5.0,44,2361
297398,Air_India,Chennai,Evening,one,Evening,Kolkata,Business,26.17,34,55377
277302,Air_India,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,13.5,3,51000
206581,Vistara,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,48,6032
105273,Indigo,Bangalore,Afternoon,one,Night,Kolkata,Economy,7.17,20,5178
192295,Vistara,Chennai,Night,one,Morning,Mumbai,Economy,14.5,37,10503
282188,Vistara,Hyderabad,Evening,one,Night,Bangalore,Business,5.67,35,63277
208524,Air_India,Delhi,Afternoon,one,Evening,Mumbai,Business,6.33,19,29777
189322,Air_India,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.42,16,6457
193284,Vistara,Chennai,Early_Morning,zero,Morning,Mumbai,Economy,2.0,45,2960
132970,AirAsia,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.08,35,3379
270756,Vistara,Kolkata,Morning,one,Night,Hyderabad,Business,12.5,12,89729
109298,GO_FIRST,Bangalore,Morning,one,Night,Kolkata,Economy,13.0,47,4201
283955,Vistara,Hyderabad,Afternoon,one,Evening,Kolkata,Business,7.0,23,48851
48916,Indigo,Mumbai,Evening,one,Late_Night,Delhi,Economy,6.83,31,3858
287688,Air_India,Chennai,Afternoon,one,Night,Delhi,Business,9.0,3,62496
77052,Vistara,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.92,48,3334
228084,Air_India,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.25,32,22140
79576,Indigo,Mumbai,Afternoon,one,Night,Chennai,Economy,7.33,18,4680
14637,Air_India,Delhi,Evening,one,Evening,Bangalore,Economy,22.42,24,5704
232827,Air_India,Mumbai,Early_Morning,one,Late_Night,Bangalore,Business,16.17,34,54608
33785,Indigo,Delhi,Morning,zero,Afternoon,Hyderabad,Economy,2.17,39,3013
16546,Vistara,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,33,4496
170896,Vistara,Hyderabad,Early_Morning,two_or_more,Night,Kolkata,Economy,13.92,3,25033
219336,Vistara,Delhi,Early_Morning,zero,Morning,Hyderabad,Business,2.17,6,24056
45368,Vistara,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.67,14,12138
268532,Air_India,Kolkata,Afternoon,one,Evening,Bangalore,Business,6.17,22,37233
36747,Air_India,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,22.67,12,11629
192423,Indigo,Chennai,Morning,one,Night,Mumbai,Economy,8.92,38,6783
152399,AirAsia,Kolkata,Morning,one,Evening,Chennai,Economy,6.67,48,3961
3443,Air_India,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26.0,19,3855
31549,Air_India,Delhi,Night,one,Night,Hyderabad,Economy,25.0,23,5674
269555,Vistara,Kolkata,Morning,one,Night,Bangalore,Business,12.42,38,60978
208272,Air_India,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,16,59033
186691,Indigo,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,44,3860
44371,Air_India,Mumbai,Morning,one,Morning,Delhi,Economy,21.33,9,17861
4105,Indigo,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,22,3968
26685,GO_FIRST,Delhi,Night,one,Early_Morning,Kolkata,Economy,9.0,38,6395
103150,Indigo,Bangalore,Morning,one,Afternoon,Kolkata,Economy,5.83,4,19826
156366,Indigo,Hyderabad,Afternoon,one,Late_Night,Delhi,Economy,10.67,33,4746
73879,Air_India,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.75,26,5977
151172,Air_India,Kolkata,Early_Morning,two_or_more,Night,Chennai,Economy,15.83,34,6720
11968,Indigo,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,9.08,12,9735
141893,Vistara,Kolkata,Night,one,Evening,Bangalore,Economy,22.5,45,8111
241257,Vistara,Mumbai,Morning,one,Evening,Hyderabad,Business,8.25,46,60365
251825,Vistara,Bangalore,Morning,one,Night,Mumbai,Business,11.33,38,54684
289458,Vistara,Chennai,Afternoon,one,Late_Night,Delhi,Business,12.42,34,45600
60001,Vistara,Mumbai,Morning,one,Evening,Bangalore,Economy,6.58,41,6450
196608,GO_FIRST,Chennai,Early_Morning,one,Evening,Bangalore,Economy,14.67,36,4612
105188,Vistara,Bangalore,Early_Morning,two_or_more,Evening,Kolkata,Economy,10.17,19,7106
233566,Vistara,Mumbai,Morning,one,Night,Bangalore,Business,12.92,42,66928
116939,Air_India,Bangalore,Early_Morning,one,Early_Morning,Chennai,Economy,24.58,19,3720
49007,GO_FIRST,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.75,31,6225
59696,Vistara,Mumbai,Morning,one,Evening,Bangalore,Economy,30.33,39,7446
179044,Air_India,Hyderabad,Evening,one,Early_Morning,Chennai,Economy,15.08,33,5875
162374,GO_FIRST,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,9.25,28,5865
278093,Vistara,Hyderabad,Morning,one,Night,Mumbai,Business,11.67,15,66155
249672,Vistara,Bangalore,Evening,one,Early_Morning,Mumbai,Business,13.08,13,82460
43799,Air_India,Mumbai,Morning,one,Night,Delhi,Economy,11.92,6,11508
89599,Vistara,Bangalore,Morning,one,Afternoon,Delhi,Economy,5.58,29,4111
45364,Vistara,Mumbai,Afternoon,one,Night,Delhi,Economy,5.58,14,12138
79132,Air_India,Mumbai,Early_Morning,two_or_more,Night,Chennai,Economy,16.58,15,9201
246639,Vistara,Bangalore,Evening,zero,Night,Delhi,Business,2.75,25,32923
297448,Vistara,Chennai,Night,one,Evening,Kolkata,Business,22.5,35,57057
148229,Vistara,Kolkata,Night,one,Night,Chennai,Economy,26.5,4,11675
82928,Vistara,Mumbai,Afternoon,one,Night,Chennai,Economy,7.0,41,4948
296480,Air_India,Chennai,Night,one,Morning,Kolkata,Business,12.67,14,55377
96353,Air_India,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.67,15,9855
134005,GO_FIRST,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,13.92,40,5888
30445,Air_India,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.08,15,6779
137904,AirAsia,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,11.08,19,5792
129374,Vistara,Kolkata,Morning,one,Night,Mumbai,Economy,9.83,14,11675
266425,Vistara,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,7.83,36,62591
122206,GO_FIRST,Kolkata,Evening,one,Morning,Delhi,Economy,14.67,18,7458
249796,Air_India,Bangalore,Evening,one,Morning,Mumbai,Business,15.25,15,54684
125926,Air_India,Kolkata,Afternoon,one,Morning,Delhi,Economy,21.75,40,5467
68971,Vistara,Mumbai,Night,one,Morning,Kolkata,Economy,11.67,42,5949
238856,Air_India,Mumbai,Evening,one,Morning,Hyderabad,Business,15.5,14,45693
2005,GO_FIRST,Delhi,Early_Morning,two_or_more,Evening,Mumbai,Economy,10.58,12,11311
119715,Indigo,Kolkata,Morning,one,Night,Delhi,Economy,9.25,1,11267
141079,Vistara,Kolkata,Morning,one,Evening,Bangalore,Economy,8.83,40,6195
115077,Indigo,Bangalore,Morning,one,Evening,Hyderabad,Economy,8.58,46,1694
130109,SpiceJet,Kolkata,Morning,one,Evening,Mumbai,Economy,8.67,18,12308
60774,GO_FIRST,Mumbai,Evening,one,Morning,Bangalore,Economy,13.5,45,6319
36471,GO_FIRST,Delhi,Evening,one,Early_Morning,Chennai,Economy,12.0,11,7426
210049,Vistara,Delhi,Morning,one,Night,Mumbai,Business,12.67,32,53164
224435,Vistara,Delhi,Evening,one,Night,Chennai,Business,5.33,41,68184
34870,Vistara,Delhi,Evening,one,Morning,Hyderabad,Economy,15.5,46,5761
153095,Air_India,Hyderabad,Night,zero,Night,Delhi,Economy,2.17,8,6133
295934,Air_India,Chennai,Early_Morning,one,Afternoon,Kolkata,Business,8.33,2,60426
229946,Air_India,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,6.58,49,41101
120682,Air_India,Kolkata,Evening,one,Morning,Delhi,Economy,14.0,9,14574
238152,Vistara,Mumbai,Morning,one,Evening,Hyderabad,Business,9.5,4,58125
104886,Air_India,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,8.33,17,7529
291807,Vistara,Chennai,Morning,one,Night,Mumbai,Business,10.5,24,76545
200096,Vistara,Chennai,Morning,one,Morning,Kolkata,Economy,23.92,24,7081
98548,AirAsia,Bangalore,Evening,two_or_more,Early_Morning,Mumbai,Economy,15.25,27,2203
216455,Air_India,Delhi,Night,one,Morning,Kolkata,Business,10.67,11,43376
226425,Vistara,Mumbai,Evening,one,Evening,Delhi,Business,24.42,16,40933
226926,Vistara,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.17,21,34460
9835,Air_India,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.17,49,2476
206349,Vistara,Chennai,Evening,one,Afternoon,Hyderabad,Economy,19.17,45,8351
55767,Vistara,Mumbai,Early_Morning,one,Night,Bangalore,Economy,15.83,18,7345
259102,Vistara,Bangalore,Evening,one,Morning,Chennai,Business,14.42,5,44280
232582,Vistara,Mumbai,Morning,one,Evening,Bangalore,Business,6.58,31,66928
265329,Air_India,Kolkata,Night,one,Morning,Mumbai,Business,13.67,21,50271
219818,Vistara,Delhi,Night,one,Afternoon,Hyderabad,Business,14.42,14,51697
191380,Indigo,Chennai,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.83,31,3000
31649,Air_India,Delhi,Night,one,Night,Hyderabad,Economy,25.0,24,4940
87138,Indigo,Bangalore,Morning,one,Evening,Delhi,Economy,8.83,17,4913
7496,Air_India,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,38,2476
181584,Air_India,Chennai,Afternoon,two_or_more,Morning,Delhi,Economy,18.5,11,13132
220638,Air_India,Delhi,Morning,zero,Morning,Hyderabad,Business,2.17,29,23944
231622,Vistara,Mumbai,Night,one,Morning,Bangalore,Business,13.92,20,66928
279759,Vistara,Hyderabad,Afternoon,zero,Afternoon,Mumbai,Business,1.58,41,17794
295388,Air_India,Chennai,Evening,one,Late_Night,Bangalore,Business,7.17,39,60260
202996,Vistara,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,10.0,6,15668
30174,Vistara,Delhi,Afternoon,one,Morning,Hyderabad,Economy,18.83,13,11310
72670,Air_India,Mumbai,Morning,one,Morning,Hyderabad,Economy,26.08,18,7548
54687,AirAsia,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.5,13,5101
102450,Indigo,Bangalore,Afternoon,one,Night,Mumbai,Economy,6.33,48,3012
53534,Vistara,Mumbai,Evening,one,Evening,Bangalore,Economy,24.17,6,8148
227364,Vistara,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.17,25,36700
181068,Air_India,Chennai,Early_Morning,one,Evening,Delhi,Economy,33.92,7,13929
215014,Vistara,Delhi,Morning,one,Afternoon,Bangalore,Business,4.83,38,73994
38975,GO_FIRST,Delhi,Evening,one,Late_Night,Chennai,Economy,8.5,25,7426
176830,Vistara,Hyderabad,Night,one,Morning,Chennai,Economy,13.33,8,11319
254811,Air_India,Bangalore,Evening,one,Afternoon,Kolkata,Business,17.0,32,51817
26993,SpiceJet,Delhi,Night,zero,Night,Kolkata,Economy,2.17,40,4000
96236,Indigo,Bangalore,Early_Morning,zero,Early_Morning,Mumbai,Economy,1.67,15,5178
90840,SpiceJet,Bangalore,Afternoon,one,Morning,Delhi,Economy,19.58,34,7164
132232,Indigo,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,9.75,30,8605
196554,Air_India,Chennai,Afternoon,two_or_more,Evening,Bangalore,Economy,29.17,35,6450
298703,Air_India,Chennai,Evening,one,Morning,Hyderabad,Business,17.5,18,71901
133447,Air_India,Kolkata,Morning,one,Night,Mumbai,Economy,10.83,37,6048
299177,Vistara,Chennai,Afternoon,one,Afternoon,Hyderabad,Business,23.75,29,41064
15405,GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,5.75,28,4020
228068,Vistara,Mumbai,Afternoon,one,Night,Delhi,Business,7.17,31,59021
126775,Air_India,Kolkata,Morning,one,Morning,Delhi,Economy,24.83,45,5467
136622,Air_India,Kolkata,Early_Morning,two_or_more,Morning,Bangalore,Economy,25.17,10,13518
283896,Vistara,Hyderabad,Evening,one,Morning,Kolkata,Business,15.92,21,58394
57566,GO_FIRST,Mumbai,Evening,one,Early_Morning,Bangalore,Economy,14.5,28,4341
299328,Vistara,Chennai,Early_Morning,one,Evening,Hyderabad,Business,10.08,32,51457
139069,Indigo,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.83,27,3862
282096,Vistara,Hyderabad,Night,one,Night,Bangalore,Business,25.25,34,38099
50895,Vistara,Mumbai,Afternoon,one,Night,Delhi,Economy,5.58,40,6122
143595,Vistara,Kolkata,Early_Morning,one,Evening,Hyderabad,Economy,9.83,12,10425
72992,Vistara,Mumbai,Afternoon,one,Night,Hyderabad,Economy,4.92,21,3334
37216,GO_FIRST,Delhi,Morning,one,Night,Chennai,Economy,11.83,15,4896
132900,Vistara,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,16.58,34,6067
2702,Air_India,Delhi,Night,one,Evening,Mumbai,Economy,21.58,15,8633
167270,Vistara,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,8.5,19,6461
36813,GO_FIRST,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,13,7426
210991,Vistara,Delhi,Afternoon,zero,Evening,Mumbai,Business,2.17,41,34472
163982,Indigo,Hyderabad,Afternoon,zero,Evening,Mumbai,Economy,1.58,39,3096
142039,Vistara,Kolkata,Night,one,Evening,Bangalore,Economy,20.75,46,8111
179885,Vistara,Hyderabad,Afternoon,one,Night,Chennai,Economy,10.17,42,6287
6611,Vistara,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,34,2700
219307,Vistara,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.0,5,51697
120710,Vistara,Kolkata,Night,one,Night,Delhi,Economy,26.25,9,17922
121600,SpiceJet,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12.33,15,6488
140269,Air_India,Kolkata,Morning,one,Late_Night,Bangalore,Economy,13.75,34,7999
18643,AirAsia,Delhi,Afternoon,one,Night,Bangalore,Economy,11.17,43,3090
287253,Vistara,Hyderabad,Morning,one,Morning,Chennai,Business,24.33,42,41314
270373,Vistara,Kolkata,Evening,one,Night,Hyderabad,Business,27.33,5,49207
287276,Air_India,Hyderabad,Evening,one,Afternoon,Chennai,Business,20.42,42,51595
61987,Air_India,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.08,4,13674
252285,Air_India,Bangalore,Night,one,Morning,Mumbai,Business,14.25,43,54684
189657,Vistara,Chennai,Evening,one,Morning,Mumbai,Economy,18.0,18,10903
279800,Vistara,Hyderabad,Night,one,Early_Morning,Mumbai,Business,11.33,41,58315
23179,Air_India,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.83,19,4874
